동물종류,나이그룹,성별,중성화 여부,시도,총건수,입양건수,평균체중,입양률
기타축종,1세 이하,미상,중성화 X,울산광역시,43,21,4.6867441860465116,48.84
기타축종,1세 이하,미상,중성화 X,인천광역시,259,171,0.6770542635658915,66.02
기타축종,1세 이하,미상,중성화 X,전라남도,24,10,5.734545454545454,41.67
기타축종,1세 이하,미상,중성화 X,전북특별자치도,30,19,3.129,63.33
기타축종,1세 이하,미상,중성화 X,충청남도,59,42,3.723050847457627,71.19
기타축종,1세 이하,미상,중성화 X,충청북도,76,49,1.8065789473684213,64.47
기타축종,1세 이하,수컷,미상,강원특별자치도,9,7,3.6555555555555554,77.78
기타축종,1세 이하,수컷,미상,경기도,122,88,3.960413223140496,72.13
기타축종,1세 이하,수컷,미상,경상남도,15,12,9.533333333333333,80.0
기타축종,1세 이하,수컷,미상,경상북도,9,7,5.457777777777777,77.78
기타축종,1세 이하,수컷,미상,광주광역시,17,11,2.2611764705882353,64.71
기타축종,1세 이하,수컷,미상,대구광역시,11,7,19.69181818181818,63.64
기타축종,1세 이하,수컷,미상,대전광역시,45,31,1.27,68.89
기타축종,1세 이하,수컷,미상,부산광역시,17,9,3.2658823529411767,52.94
기타축종,1세 이하,수컷,미상,서울특별시,204,143,0.84,70.1
기타축종,1세 이하,수컷,미상,세종특별자치시,8,5,1.8985714285714284,62.5
기타축종,1세 이하,수컷,미상,울산광역시,3,1,1.6333333333333335,33.33
기타축종,1세 이하,수컷,미상,인천광역시,35,20,2.142571428571429,57.14
기타축종,1세 이하,수컷,미상,전라남도,20,12,3.658,60.0
기타축종,1세 이하,수컷,미상,전북특별자치도,7,5,8.485714285714286,71.43
기타축종,1세 이하,수컷,미상,제주특별자치도,10,2,2.875,20.0
기타축종,1세 이하,수컷,미상,충청남도,27,18,8.093333333333334,66.67
기타축종,1세 이하,수컷,미상,충청북도,18,14,7.811111111111111,77.78
기타축종,1세 이하,수컷,중성화 O,경기도,1,0,43.0,0.0
기타축종,1세 이하,수컷,중성화 O,경상남도,1,0,90.0,0.0
기타축종,1세 이하,수컷,중성화 O,대구광역시,1,0,0.59,0.0
기타축종,1세 이하,수컷,중성화 O,대전광역시,1,1,0.03,100.0
기타축종,1세 이하,수컷,중성화 O,서울특별시,10,3,2.82,30.0
기타축종,1세 이하,수컷,중성화 O,전라남도,1,0,1.2,0.0
기타축종,1세 이하,수컷,중성화 X,강원특별자치도,14,7,10.450000000000001,50.0
기타축종,1세 이하,수컷,중성화 X,경기도,243,173,3.622139917695473,71.19
기타축종,1세 이하,수컷,중성화 X,경상남도,10,8,11.51,80.0
기타축종,1세 이하,수컷,중성화 X,경상북도,30,16,5.546,53.33
기타축종,1세 이하,수컷,중성화 X,광주광역시,33,23,2.638181818181818,69.7
기타축종,1세 이하,수컷,중성화 X,대구광역시,41,23,5.357804878048781,56.1
기타축종,1세 이하,수컷,중성화 X,대전광역시,4,3,0.52,75.0
기타축종,1세 이하,수컷,중성화 X,부산광역시,12,7,3.125,58.33
기타축종,1세 이하,수컷,중성화 X,서울특별시,166,89,1.4613253012048193,53.61
기타축종,1세 이하,수컷,중성화 X,세종특별자치시,2,2,7.75,100.0
기타축종,1세 이하,수컷,중성화 X,울산광역시,12,6,2.0116666666666667,50.0
기타축종,1세 이하,수컷,중성화 X,인천광역시,80,59,2.644625,73.75
기타축종,1세 이하,수컷,중성화 X,전라남도,33,23,6.073636363636364,69.7
기타축종,1세 이하,수컷,중성화 X,전북특별자치도,59,45,7.032033898305085,76.27
기타축종,1세 이하,수컷,중성화 X,충청남도,21,16,5.414285714285715,76.19
기타축종,1세 이하,수컷,중성화 X,충청북도,59,47,4.421186440677967,79.66
기타축종,1세 이하,암컷,미상,강원특별자치도,11,11,1.9636363636363638,100.0
기타축종,1세 이하,암컷,미상,경기도,193,130,3.915885416666667,67.36
기타축종,1세 이하,암컷,미상,경상남도,20,14,6.435,70.0
기타축종,1세 이하,암컷,미상,경상북도,8,3,7.6125,37.5
기타축종,1세 이하,암컷,미상,광주광역시,21,12,3.8328571428571427,57.14
기타축종,1세 이하,암컷,미상,대구광역시,8,6,3.06875,75.0
기타축종,1세 이하,암컷,미상,대전광역시,70,59,1.3025714285714287,84.29
기타축종,1세 이하,암컷,미상,부산광역시,22,15,2.251818181818182,68.18
기타축종,1세 이하,암컷,미상,서울특별시,334,210,1.003173652694611,62.87
기타축종,1세 이하,암컷,미상,세종특별자치시,4,4,1.6125,100.0
기타축종,1세 이하,암컷,미상,울산광역시,1,1,1.35,100.0
기타축종,1세 이하,암컷,미상,인천광역시,56,36,1.5357142857142858,64.29
기타축종,1세 이하,암컷,미상,전라남도,13,7,11.467692307692307,53.85
기타축종,1세 이하,암컷,미상,전북특별자치도,13,9,19.126923076923077,69.23
기타축종,1세 이하,암컷,미상,제주특별자치도,15,10,13.266666666666667,66.67
기타축종,1세 이하,암컷,미상,충청남도,23,9,10.682608695652174,39.13
기타축종,1세 이하,암컷,미상,충청북도,34,23,8.606764705882354,67.65
기타축종,1세 이하,암컷,중성화 X,강원특별자치도,13,10,12.707692307692307,76.92
기타축종,1세 이하,암컷,중성화 X,경기도,251,182,5.437729083665338,72.51
기타축종,1세 이하,암컷,중성화 X,경상남도,25,16,7.349600000000001,64.0
기타축종,1세 이하,암컷,중성화 X,경상북도,24,12,11.302608695652173,50.0
기타축종,1세 이하,암컷,중성화 X,광주광역시,27,20,1.3974074074074072,74.07
기타축종,1세 이하,암컷,중성화 X,대구광역시,43,25,7.560697674418605,58.14
기타축종,1세 이하,암컷,중성화 X,대전광역시,19,12,1.2247368421052631,63.16
기타축종,1세 이하,암컷,중성화 X,부산광역시,10,9,2.7199999999999998,90.0
기타축종,1세 이하,암컷,중성화 X,서울특별시,66,47,1.3506060606060606,71.21
기타축종,1세 이하,암컷,중성화 X,울산광역시,8,5,2.13,62.5
기타축종,1세 이하,암컷,중성화 X,인천광역시,85,58,3.6011764705882356,68.24
기타축종,1세 이하,암컷,중성화 X,전라남도,27,14,10.943076923076923,51.85
기타축종,1세 이하,암컷,중성화 X,전북특별자치도,67,50,6.424029850746269,74.63
기타축종,1세 이하,암컷,중성화 X,충청남도,26,17,6.288461538461538,65.38
기타축종,1세 이하,암컷,중성화 X,충청북도,80,66,4.440375,82.5
기타축종,2-3세,미상,미상,강원특별자치도,13,7,4.592307692307693,53.85
기타축종,2-3세,미상,미상,경기도,106,59,2.314622641509434,55.66
기타축종,2-3세,미상,미상,경상남도,8,4,1.8125,50.0
기타축종,2-3세,미상,미상,경상북도,8,6,8.475,75.0
기타축종,2-3세,미상,미상,광주광역시,13,3,3.8653846153846154,23.08
기타축종,2-3세,미상,미상,대구광역시,7,4,1.5942857142857143,57.14
기타축종,2-3세,미상,미상,대전광역시,67,53,4.873134328358209,79.1
기타축종,2-3세,미상,미상,부산광역시,24,13,1.455,54.17
기타축종,2-3세,미상,미상,서울특별시,30,16,1.4627586206896552,53.33
기타축종,2-3세,미상,미상,울산광역시,24,14,2.0124999999999997,58.33
기타축종,2-3세,미상,미상,인천광역시,18,9,2.8266666666666667,50.0
기타축종,2-3세,미상,미상,전라남도,3,1,9.5,33.33
기타축종,2-3세,미상,미상,전북특별자치도,14,6,5.1000000000000005,42.86
기타축종,2-3세,미상,미상,제주특별자치도,9,8,8.222222222222221,88.89
기타축종,2-3세,미상,미상,충청남도,12,7,5.798333333333333,58.33
기타축종,2-3세,미상,미상,충청북도,19,13,2.4578947368421056,68.42
기타축종,2-3세,미상,중성화 X,강원특별자치도,18,10,3.108333333333333,55.56
기타축종,2-3세,미상,중성화 X,경기도,43,18,5.022558139534883,41.86
기타축종,2-3세,미상,중성화 X,경상남도,11,2,9.60909090909091,18.18
기타축종,2-3세,미상,중성화 X,경상북도,4,1,1.175,25.0
기타축종,2-3세,미상,중성화 X,대구광역시,7,3,3.3857142857142857,42.86
기타축종,2-3세,미상,중성화 X,대전광역시,7,5,2.4285714285714284,71.43
기타축종,2-3세,미상,중성화 X,부산광역시,7,7,1.4000000000000001,100.0
기타축종,2-3세,미상,중성화 X,서울특별시,8,2,1.65875,25.0
기타축종,2-3세,미상,중성화 X,울산광역시,3,1,2.2333333333333334,33.33
기타축종,2-3세,미상,중성화 X,인천광역시,6,2,2.0416666666666665,33.33
기타축종,2-3세,미상,중성화 X,전라남도,11,2,4.452,18.18
기타축종,2-3세,미상,중성화 X,전북특별자치도,5,4,5.7,80.0
기타축종,2-3세,미상,중성화 X,충청남도,6,6,0.9166666666666666,100.0
기타축종,2-3세,미상,중성화 X,충청북도,18,13,7.838888888888889,72.22
기타축종,2-3세,수컷,미상,강원특별자치도,7,3,19.285714285714285,42.86
기타축종,2-3세,수컷,미상,경기도,31,26,5.395161290322581,83.87
기타축종,2-3세,수컷,미상,경상남도,3,2,2.3333333333333335,66.67
기타축종,2-3세,수컷,미상,경상북도,3,2,6.333333333333333,66.67
기타축종,2-3세,수컷,미상,광주광역시,7,6,7.942857142857143,85.71
기타축종,2-3세,수컷,미상,대구광역시,2,1,1.225,50.0
기타축종,2-3세,수컷,미상,대전광역시,13,9,13.803846153846154,69.23
기타축종,2-3세,수컷,미상,부산광역시,8,5,10.1,62.5
기타축종,2-3세,수컷,미상,서울특별시,39,28,1.235128205128205,71.79
기타축종,2-3세,수컷,미상,세종특별자치시,5,2,4.026,40.0
기타축종,2-3세,수컷,미상,인천광역시,23,17,1.5717391304347825,73.91
기타축종,2-3세,수컷,미상,전라남도,16,10,8.71125,62.5
기타축종,2-3세,수컷,미상,전북특별자치도,2,2,14.45,100.0
기타축종,2-3세,수컷,미상,충청남도,9,4,26.87777777777778,44.44
기타축종,2-3세,수컷,미상,충청북도,11,3,11.227272727272727,27.27
기타축종,2-3세,수컷,중성화 O,경기도,1,1,8.0,100.0
기타축종,2-3세,수컷,중성화 O,경상북도,1,0,50.0,0.0
기타축종,2-3세,수컷,중성화 O,서울특별시,1,1,3.0,100.0
기타축종,2-3세,수컷,중성화 X,강원특별자치도,4,3,13.75,75.0
기타축종,2-3세,수컷,중성화 X,경기도,49,30,12.258163265306122,61.22
기타축종,2-3세,수컷,중성화 X,경상남도,5,3,16.2,60.0
기타축종,2-3세,수컷,중성화 X,경상북도,4,1,3.925,25.0
기타축종,2-3세,수컷,중성화 X,광주광역시,5,2,10.58,40.0
기타축종,2-3세,수컷,중성화 X,대구광역시,5,4,2.06,80.0
기타축종,2-3세,수컷,중성화 X,대전광역시,1,1,2.0,100.0
기타축종,2-3세,수컷,중성화 X,부산광역시,4,3,3.625,75.0
기타축종,2-3세,수컷,중성화 X,서울특별시,44,22,1.3095454545454546,50.0
기타축종,2-3세,수컷,중성화 X,울산광역시,3,1,2.033333333333333,33.33
기타축종,2-3세,수컷,중성화 X,인천광역시,10,5,13.078999999999999,50.0
기타축종,2-3세,수컷,중성화 X,전라남도,20,13,10.537,65.0
기타축종,2-3세,수컷,중성화 X,전북특별자치도,11,7,19.022727272727273,63.64
기타축종,2-3세,수컷,중성화 X,제주특별자치도,1,1,25.0,100.0
기타축종,2-3세,수컷,중성화 X,충청남도,17,10,22.873529411764707,58.82
기타축종,2-3세,수컷,중성화 X,충청북도,11,6,10.181818181818182,54.55
기타축종,2-3세,암컷,미상,강원특별자치도,6,4,11.0,66.67
기타축종,2-3세,암컷,미상,경기도,34,21,13.405294117647058,61.76
기타축종,2-3세,암컷,미상,경상남도,6,3,25.333333333333332,50.0
기타축종,2-3세,암컷,미상,경상북도,2,2,5.5,100.0
기타축종,2-3세,암컷,미상,광주광역시,7,5,17.005714285714284,71.43
기타축종,2-3세,암컷,미상,대구광역시,1,1,2.5,100.0
기타축종,2-3세,암컷,미상,대전광역시,17,11,12.120588235294118,64.71
기타축종,2-3세,암컷,미상,부산광역시,7,5,2.4714285714285715,71.43
기타축종,2-3세,암컷,미상,서울특별시,55,31,2.080909090909091,56.36
기타축종,2-3세,암컷,미상,세종특별자치시,3,2,1.1033333333333333,66.67
기타축종,2-3세,암컷,미상,인천광역시,9,8,7.088888888888889,88.89
기타축종,2-3세,암컷,미상,전라남도,4,1,14.25,25.0
기타축종,2-3세,암컷,미상,제주특별자치도,1,1,3.0,100.0
기타축종,2-3세,암컷,미상,충청남도,11,3,11.672727272727274,27.27
기타축종,2-3세,암컷,미상,충청북도,9,5,12.155555555555557,55.56
기타축종,2-3세,암컷,중성화 X,강원특별자치도,12,6,21.941666666666666,50.0
기타축종,2-3세,암컷,중성화 X,경기도,32,21,14.97625,65.62
기타축종,2-3세,암컷,중성화 X,경상남도,11,9,14.3,81.82
기타축종,2-3세,암컷,중성화 X,경상북도,9,7,18.47888888888889,77.78
기타축종,2-3세,암컷,중성화 X,광주광역시,5,1,5.5200000000000005,20.0
기타축종,2-3세,암컷,중성화 X,대전광역시,3,1,13.0,33.33
기타축종,2-3세,암컷,중성화 X,부산광역시,4,3,4.925,75.0
기타축종,2-3세,암컷,중성화 X,서울특별시,21,11,1.2095238095238094,52.38
기타축종,2-3세,암컷,중성화 X,세종특별자치시,1,0,1.5,0.0
기타축종,2-3세,암컷,중성화 X,인천광역시,10,7,4.389,70.0
기타축종,2-3세,암컷,중성화 X,전라남도,11,7,17.01090909090909,63.64
기타축종,2-3세,암컷,중성화 X,전북특별자치도,17,11,21.958823529411767,64.71
기타축종,2-3세,암컷,중성화 X,충청남도,9,6,23.833333333333332,66.67
기타축종,2-3세,암컷,중성화 X,충청북도,4,1,14.1,25.0
기타축종,4-5세,미상,미상,강원특별자치도,2,1,17.0,50.0
기타축종,4-5세,미상,미상,경기도,10,4,20.234,40.0
기타축종,4-5세,미상,미상,경상북도,1,1,70.0,100.0
기타축종,4-5세,미상,미상,광주광역시,5,3,7.0,60.0
기타축종,4-5세,미상,미상,대구광역시,1,0,1.0,0.0
기타축종,4-5세,미상,미상,대전광역시,3,1,12.333333333333334,33.33
기타축종,4-5세,미상,미상,부산광역시,2,2,1.65,100.0
기타축종,4-5세,미상,미상,서울특별시,6,3,3.233333333333333,50.0
기타축종,4-5세,미상,미상,울산광역시,8,4,2.914285714285714,50.0
기타축종,4-5세,미상,미상,인천광역시,2,0,26.0,0.0
기타축종,4-5세,미상,미상,전북특별자치도,1,1,4.0,100.0
기타축종,4-5세,미상,미상,충청남도,1,0,1.0,0.0
기타축종,4-5세,미상,미상,충청북도,3,0,4.333333333333333,0.0
기타축종,4-5세,미상,중성화 X,경기도,12,6,3.5050000000000003,50.0
기타축종,4-5세,미상,중성화 X,광주광역시,1,0,1.0,0.0
기타축종,4-5세,미상,중성화 X,대구광역시,3,0,0.8000000000000002,0.0
기타축종,4-5세,미상,중성화 X,부산광역시,1,1,0.6,100.0
기타축종,4-5세,미상,중성화 X,울산광역시,1,0,15.8,0.0
기타축종,4-5세,미상,중성화 X,인천광역시,2,2,1.6800000000000002,100.0
기타축종,4-5세,미상,중성화 X,전라남도,2,0,15.0,0.0
기타축종,4-5세,미상,중성화 X,전북특별자치도,1,1,0.2,100.0
기타축종,4-5세,미상,중성화 X,충청남도,1,1,3.0,100.0
기타축종,4-5세,미상,중성화 X,충청북도,3,2,4.066666666666666,66.67
기타축종,4-5세,수컷,미상,경기도,4,2,29.5,50.0
기타축종,4-5세,수컷,미상,경상남도,2,1,57.5,50.0
기타축종,4-5세,수컷,미상,경상북도,2,2,40.0,100.0
기타축종,4-5세,수컷,미상,광주광역시,1,0,3.0,0.0
기타축종,4-5세,수컷,미상,대전광역시,3,2,41.666666666666664,66.67
기타축종,4-5세,수컷,미상,부산광역시,2,2,24.0,100.0
기타축종,4-5세,수컷,미상,서울특별시,1,0,1.3,0.0
기타축종,4-5세,수컷,미상,인천광역시,1,1,1.0,100.0
기타축종,4-5세,수컷,미상,전라남도,2,1,0.64,50.0
기타축종,4-5세,수컷,미상,전북특별자치도,1,0,0.8,0.0
기타축종,4-5세,수컷,미상,충청남도,1,1,20.0,100.0
기타축종,4-5세,수컷,중성화 O,경상북도,1,1,50.0,100.0
기타축종,4-5세,수컷,중성화 O,충청북도,1,1,1.2,100.0
기타축종,4-5세,수컷,중성화 X,경기도,5,5,30.3,100.0
기타축종,4-5세,수컷,중성화 X,경상남도,3,3,23.333333333333332,100.0
기타축종,4-5세,수컷,중성화 X,경상북도,5,5,23.9,100.0
기타축종,4-5세,수컷,중성화 X,서울특별시,2,1,26.8,50.0
기타축종,4-5세,수컷,중성화 X,전라남도,2,2,32.05,100.0
기타축종,4-5세,수컷,중성화 X,전북특별자치도,1,0,150.0,0.0
기타축종,4-5세,수컷,중성화 X,충청남도,1,1,23.0,100.0
기타축종,4-5세,수컷,중성화 X,충청북도,5,3,12.3,60.0
기타축종,4-5세,암컷,미상,경기도,2,1,1.75,50.0
기타축종,4-5세,암컷,미상,경상북도,2,1,26.5,50.0
기타축종,4-5세,암컷,미상,대구광역시,1,0,2.5,0.0
기타축종,4-5세,암컷,미상,대전광역시,1,1,50.0,100.0
기타축종,4-5세,암컷,미상,부산광역시,3,2,2.2666666666666666,66.67
기타축종,4-5세,암컷,미상,서울특별시,1,0,0.3,0.0
기타축종,4-5세,암컷,미상,인천광역시,4,0,2.95,0.0
기타축종,4-5세,암컷,미상,충청북도,1,0,40.0,0.0
기타축종,4-5세,암컷,중성화 X,강원특별자치도,1,0,50.0,0.0
기타축종,4-5세,암컷,중성화 X,경기도,8,5,25.5075,62.5
기타축종,4-5세,암컷,중성화 X,경상남도,1,0,10.0,0.0
기타축종,4-5세,암컷,중성화 X,경상북도,3,1,26.666666666666668,33.33
기타축종,4-5세,암컷,중성화 X,광주광역시,4,0,2.625,0.0
기타축종,4-5세,암컷,중성화 X,부산광역시,1,1,1.6,100.0
기타축종,4-5세,암컷,중성화 X,서울특별시,2,2,15.02,100.0
기타축종,4-5세,암컷,중성화 X,인천광역시,3,2,2.3000000000000003,66.67
기타축종,4-5세,암컷,중성화 X,전라남도,1,1,30.0,100.0
기타축종,4-5세,암컷,중성화 X,전북특별자치도,3,2,70.66666666666667,66.67
기타축종,6-7세,미상,미상,경기도,1,1,7.0,100.0
기타축종,6-7세,미상,미상,광주광역시,1,0,1.0,0.0
기타축종,6-7세,미상,미상,대구광역시,1,0,1.45,0.0
기타축종,6-7세,미상,미상,대전광역시,1,1,12.0,100.0
기타축종,6-7세,미상,미상,울산광역시,1,0,1.8,0.0
기타축종,6-7세,미상,미상,전북특별자치도,1,1,100.0,100.0
기타축종,6-7세,미상,미상,충청남도,1,1,10.0,100.0
기타축종,6-7세,미상,중성화 X,경기도,2,0,1.45,0.0
기타축종,6-7세,미상,중성화 X,울산광역시,1,0,1.0,0.0
기타축종,6-7세,미상,중성화 X,인천광역시,1,0,4.0,0.0
기타축종,6-7세,미상,중성화 X,충청북도,1,0,3.0,0.0
기타축종,6-7세,수컷,미상,서울특별시,1,0,0.7,0.0
기타축종,6-7세,수컷,미상,전라남도,2,0,0.8999999999999999,0.0
기타축종,6-7세,수컷,중성화 X,경기도,6,3,30.8,50.0
기타축종,6-7세,수컷,중성화 X,경상북도,1,1,80.0,100.0
기타축종,6-7세,암컷,미상,경기도,1,0,0.2,0.0
기타축종,6-7세,암컷,미상,광주광역시,1,0,2.0,0.0
기타축종,6-7세,암컷,미상,부산광역시,1,1,2.0,100.0
